CMDLINE /scrap/users/blazquez/.conda/envs/pyeddl_cpu/bin/python3.8 6_drive_memoryusage.py
MEM 17026.535156 1619776698.0082
MEM 17026.535156 1619776698.1085
MEM 16609.824219 1619776698.2089
MEM 16450.531250 1619776698.3093
MEM 16450.531250 1619776698.4096
MEM 16450.531250 1619776698.5100
MEM 16450.531250 1619776698.6104
MEM 16450.531250 1619776698.7106
MEM 16450.531250 1619776698.8110
MEM 16450.531250 1619776698.9112
MEM 16450.531250 1619776699.0115
MEM 16450.531250 1619776699.1118
MEM 16450.531250 1619776699.2122
MEM 16450.531250 1619776699.3124
MEM 16450.531250 1619776699.4126
MEM 16450.531250 1619776699.5128
MEM 16450.531250 1619776699.6130
MEM 16450.531250 1619776699.7133
MEM 16450.531250 1619776699.8135
MEM 16450.531250 1619776699.9137
MEM 16450.531250 1619776700.0139
MEM 16450.531250 1619776700.1141
MEM 16450.531250 1619776700.2143
MEM 16450.531250 1619776700.3145
MEM 16450.531250 1619776700.4147
MEM 16450.531250 1619776700.5149
MEM 16450.531250 1619776700.6151
MEM 16450.531250 1619776700.7153
MEM 16450.531250 1619776700.8155
MEM 16450.531250 1619776700.9157
MEM 16450.531250 1619776701.0160
MEM 16450.531250 1619776701.1163
MEM 16450.531250 1619776701.2166
MEM 16450.531250 1619776701.3168
MEM 16450.531250 1619776701.4170
MEM 16450.531250 1619776701.5173
MEM 16450.531250 1619776701.6177
MEM 16450.531250 1619776701.7181
MEM 16450.531250 1619776701.8185
MEM 16450.531250 1619776701.9188
MEM 16450.531250 1619776702.0192
MEM 16450.531250 1619776702.1195
MEM 16450.531250 1619776702.2197
MEM 16450.531250 1619776702.3199
MEM 16450.531250 1619776702.4201
MEM 16450.531250 1619776702.5203
MEM 16450.531250 1619776702.6205
MEM 16450.531250 1619776702.7207
MEM 16450.531250 1619776702.8209
MEM 16450.531250 1619776702.9211
MEM 16450.531250 1619776703.0213
MEM 16450.531250 1619776703.1215
MEM 16450.531250 1619776703.2217
MEM 16450.531250 1619776703.3219
MEM 16450.531250 1619776703.4221
MEM 16450.531250 1619776703.5223
MEM 16450.531250 1619776703.6225
MEM 16450.531250 1619776703.7227
MEM 16450.531250 1619776703.8229
MEM 16450.531250 1619776703.9231
MEM 16450.531250 1619776704.0234
MEM 16450.531250 1619776704.1238
MEM 16450.531250 1619776704.2243
MEM 16450.531250 1619776704.3246
MEM 16450.531250 1619776704.4250
MEM 16450.531250 1619776704.5254
MEM 16450.531250 1619776704.6257
MEM 16450.531250 1619776704.7260
MEM 16482.277344 1619776704.8266
MEM 16503.710938 1619776704.9276
MEM 16481.816406 1619776705.0283
MEM 16481.816406 1619776705.1293
MEM 16485.613281 1619776705.2299
MEM 16746.261719 1619776705.3302
MEM 16770.542969 1619776705.4304
MEM 16770.542969 1619776705.5306
MEM 16770.542969 1619776705.6308
MEM 16770.542969 1619776705.7310
MEM 16770.542969 1619776705.8312
MEM 16770.542969 1619776705.9314
MEM 16770.542969 1619776706.0316
MEM 16770.542969 1619776706.1318
MEM 16738.539062 1619776706.2320
MEM 16482.535156 1619776706.3323
MEM 16482.535156 1619776706.4325
MEM 16482.535156 1619776706.5328
MEM 16482.535156 1619776706.6331
MEM 16482.535156 1619776706.7333
MEM 16482.535156 1619776706.8337
MEM 16482.535156 1619776706.9342
MEM 16482.535156 1619776707.0345
MEM 16482.535156 1619776707.1348
MEM 16482.535156 1619776707.2353
MEM 16482.535156 1619776707.3358
MEM 16482.535156 1619776707.4361
MEM 16482.535156 1619776707.5363
MEM 16482.535156 1619776707.6367
MEM 16482.535156 1619776707.7372
MEM 16482.535156 1619776707.8375
MEM 16450.531250 1619776707.9383
MEM 16421.093750 1619776708.0387
MEM 16433.175781 1619776708.1396
MEM 16568.117188 1619776708.2401
MEM 16577.648438 1619776708.3403
MEM 16577.648438 1619776708.4405
MEM 16577.648438 1619776708.5409
MEM 16577.648438 1619776708.6412
MEM 16577.648438 1619776708.7415
MEM 16577.648438 1619776708.8418
MEM 16577.648438 1619776708.9420
MEM 16577.648438 1619776709.0423
MEM 16577.648438 1619776709.1426
MEM 16433.644531 1619776709.2428
MEM 16433.644531 1619776709.3431
MEM 16433.644531 1619776709.4433
MEM 16433.644531 1619776709.5436
MEM 16433.644531 1619776709.6439
MEM 16433.644531 1619776709.7443
MEM 16433.644531 1619776709.8448
MEM 16433.644531 1619776709.9451
MEM 16433.644531 1619776710.0455
MEM 16433.644531 1619776710.1459
MEM 16433.644531 1619776710.2465
MEM 16433.644531 1619776710.3471
MEM 16433.644531 1619776710.4476
MEM 16433.644531 1619776710.5481
MEM 16433.644531 1619776710.6488
MEM 16433.644531 1619776710.7491
MEM 16433.644531 1619776710.8495
MEM 16433.644531 1619776710.9498
MEM 16433.644531 1619776711.0501
MEM 16433.644531 1619776711.1504
MEM 16433.644531 1619776711.2508
MEM 16433.292969 1619776711.3516
MEM 16433.175781 1619776711.4525
MEM 16490.085938 1619776711.5530
MEM 16721.886719 1619776711.6537
MEM 16721.886719 1619776711.7543
MEM 16722.058594 1619776711.8548
MEM 16722.058594 1619776711.9553
MEM 16722.058594 1619776712.0556
MEM 16722.058594 1619776712.1560
MEM 16722.058594 1619776712.2564
MEM 16722.058594 1619776712.3567
MEM 16722.058594 1619776712.4571
MEM 16722.058594 1619776712.5575
MEM 16722.058594 1619776712.6581
MEM 16722.058594 1619776712.7586
MEM 16722.058594 1619776712.8591
MEM 16722.058594 1619776712.9595
MEM 16722.058594 1619776713.0600
MEM 16722.058594 1619776713.1604
MEM 16722.058594 1619776713.2609
MEM 16722.058594 1619776713.3614
MEM 16722.058594 1619776713.4618
MEM 16722.058594 1619776713.5623
